W04_u_mean,W04_u_std,W04_u_p95,W04_u_range,W04_u_slope,W04_u_mac,W04_v_mean,W04_v_std,W04_v_p95,W04_v_range,W04_v_slope,W04_v_mac,W22_u_mean,W22_u_std,W22_u_p95,W22_u_range,W22_u_slope,W22_u_mac,W22_v_mean,W22_v_std,W22_v_p95,W22_v_range,W22_v_slope,W22_v_mac,W04_speed_mean,W04_speed_std,W04_speed_p95,W04_speed_range,W04_speed_slope,W22_speed_mean,W22_speed_std,W22_speed_p95,W22_speed_range,W22_speed_slope,speed_shear_mean,speed_shear_std,speed_shear_p95,speed_shear_range,speed_shear_slope
0.6938928188458767,3.7393413638569584,6.519242080780519,13.214471287740992,0.018090137515634024,1.1659243443833527,0.8329671230232373,4.122256749344464,5.916325413758471,13.374663731887651,-0.008838845078138164,1.1432941651958621,3.575420167681215,5.072749916493227,8.283032161603293,16.427741727771334,0.03485400271212562,0.7863875666412035,0.45788932504137636,5.247642046703656,7.97124547307887,16.723860353758052,-0.020045560747457922,0.9440150088437568,5.584475371120108,1.122485401543869,6.99826923076923,3.6026315789473666,0.026901048337158662,8.14938596491228,0.3540858878060057,8.737763157894737,1.3263157894736857,0.0005116217866006674,-2.5649105937921726,1.0001111708926944,-1.2221052631578941,3.094736842105263,0.026389426550557996
-0.003473459961681543,1.9766378485613865,2.9895252950353917,6.162271362858915,-0.004614981515332351,0.9127792417536554,-0.34622486454618495,1.7577695517510339,2.3846138377857944,6.1212820739218605,-0.009600906128495963,0.9489697634110883,-1.9917854632294165,4.733517786675572,5.812528122526363,13.237677278966418,0.031175202724428863,0.7792202623637268,0.692350234263136,3.7525113382275754,5.941300861582104,12.801581324083926,-0.024072900665166173,1.0063523774322034,2.6742037786774633,0.3526782956088622,3.2501315789473684,1.1578947368421066,0.005432869035458391,6.407280701754386,0.3893236632199459,7.044736842105261,1.3473684210526322,-0.0025895255883997864,-3.733076923076923,0.49063114873121133,-3.194834682860997,1.8394736842105268,0.008022394623858202
0.2273691478721372,1.3520865782665947,2.252846471781865,4.691024320704562,0.0008907148964553697,0.9777200767607265,0.09036149726792783,1.2694711111052295,1.9434649143054121,4.588227772661527,0.0006556917107864797,0.8734528359781075,-1.5649292721109556,4.237893421602594,6.3585892414551,14.852164763793121,0.0007366265967158085,1.3359369646005903,-1.6353421645672361,4.614599421522304,6.098336877423532,14.006954913972201,0.07083490117862967,1.2023817225464108,1.9154418791260897,0.24466828425615414,2.384868421052632,0.8212660028449508,0.003815521924162504,6.661441183085921,0.7349199034186886,7.845394736842103,2.7131578947368418,-0.012723142557789315,-4.74599930395983,0.8130707573525953,-3.576842105263158,2.8025641025641033,0.016538664481951827
0.11217404238369687,0.8984573398718467,1.3326228118806074,3.256497399993542,-0.0012948342564035682,0.5762978174355167,0.025236423328871913,0.8767763548543166,1.3519341279298591,3.2785040345524994,-0.004886468103846854,0.5522909614674311,-0.3955658766978503,3.455448852570069,4.912717535206206,13.362952008630323,-0.020295054674039085,1.090989446553219,0.6653034652501155,5.174752710329324,6.376240008272507,13.253129208386651,0.10175962001587545,0.7418068204228122,1.2791008771929824,0.2724996073242008,1.6482894736842106,1.0394736842105265,-0.00225276060837559,6.281231443994602,0.34876189336555885,6.95907894736842,1.3105263157894722,0.0049741688089563075,-5.002130566801619,0.4603095227639667,-4.386447368421052,1.560526315789473,-0.007226929417331898
0.0841079635180552,0.49254405011870495,1.0597833059630557,2.323354062223748,0.002734494360305675,0.3383691859184899,-0.1207279709912385,0.4906714801344166,0.6889199209067014,2.3230141975261116,-0.0016367638049099085,0.3757246486747698,-2.048216648958839,3.2541282811915444,4.610361735057811,11.055110305138808,0.00209815606497269,1.2151156239944314,0.2785179785440088,3.347922500350016,4.63823285027057,10.767588881753245,-0.0011021430574061231,1.3971550635280232,0.7347149122807017,0.26746719404148844,1.2578947368421056,0.8736842105263161,0.0034148296117054934,5.131952316689159,0.38948160761060974,5.773684210526315,1.5078947368421032,-0.00784242308025029,-4.3972374044084575,0.574396400804866,-3.2748684210526324,2.0473684210526297,0.011257252691955762
-0.16375767091580823,1.108897368355321,1.5184927855882586,4.736420890629644,-0.0008992480599310093,0.768867647471062,0.31230853628183286,1.4137719744706294,2.4051530116444035,4.75701980760538,-0.0016369798579218497,0.7740864822534433,1.6572758137080288,4.795307600252159,8.247014699999387,15.954381843708632,0.05024911887152143,1.41613295380591,-1.5545314755702961,5.2674487585370695,7.334917467679649,16.077925812172143,0.06943798140642739,1.2177595395320995,1.8167763157894734,0.5112053567054795,2.5819736842105265,1.555263157894737,-0.009677837642233927,7.480550494826811,0.7668506784214443,8.919736842105264,2.510526315789477,0.017441299436092596,-5.663774179037337,1.2138223073807688,-4.195131578947368,3.6315789473684212,-0.02711913707832649
0.04649339119465389,0.42566343283140023,0.7327801135581334,1.6707035532259176,-0.0008300745520275097,0.3424544557832256,-0.09809845533121388,0.4253000682313908,0.6815896431624509,1.5903822084979415,0.0012740950832817403,0.3902709143839863,-1.07913901994232,3.7609161292156417,4.962384495852022,11.055110305138808,-0.019816375251132966,1.2237882988150872,0.12776545762165545,3.410552077599542,4.821501863309764,10.794158099173554,0.00908430702284854,1.3983674785288183,0.6717703349282297,0.1713379692574175,0.8789473684210528,0.5342105263157895,-0.003394597793766354,5.228854239859024,0.3052435849763538,5.773684210526315,1.1842105263157885,-0.003024949532126572,-4.557083904930794,0.34739956877500516,-4.021052631578947,1.3473684210526318,-0.00036964826163978436
-0.07161376612962289,1.0524438027816958,1.758372230800504,3.8243921249028534,0.0041679294208755505,0.7017104317655314,-0.05933807799436244,1.0362304421389714,1.680245803278707,3.7006842887544398,-0.002804012786327806,0.6966982490391377,0.14407211497322617,4.425276922605983,6.8996499616974205,14.873375908191765,-0.011478691019146921,1.6677523541518613,2.4951889264704037,4.620610665708377,7.063310986124088,14.13260064525299,0.004237595416684793,1.4004655092727738,1.4396931242132482,0.4593455534097668,1.9447368421052629,1.2184210526315784,-0.008367187333315257,6.9083069665113,0.3922587406550203,7.565263157894739,1.5368421052631573,-0.002881252617701178,-5.468613842298053,0.5794884007815245,-4.6202631578947395,2.1114709851551945,-0.005485934715614072
0.022858694355221473,1.5396953262097226,2.456549648534582,5.871131068889652,-0.002103623256045828,1.0446997246935117,0.3339384319500413,1.504756022793864,2.3774660228142412,5.615345753085235,-0.005749410395078575,1.021579306402449,1.0079804095557656,4.05967049088811,6.075760542488334,14.451123022412837,0.022621638410753295,1.107579719521162,1.6561701695681414,5.1780850462428285,6.77128774605092,14.6878819502253,-0.061669716701795566,0.947789304518372,2.167440135621954,0.49515058110370835,2.886842105263157,1.6473684210526318,-0.010834673536257972,6.865932233635584,0.4542128725850209,7.597368421052631,1.77105263157895,0.010426345427521997,-4.69849209801363,0.8662557464407794,-3.1789473684210523,2.8973684210526334,-0.021261018963779972
-0.05668697242960037,0.7730627957892287,1.0865749428976252,2.3849111612919973,-0.0013773680145034294,0.3591900698144957,0.013003471681586649,0.6618197401127035,0.9791112939426285,2.3484363417264458,-0.001871612743649098,0.35598049303397394,-1.702562909754602,4.455319020322798,5.5546887193515415,14.661176968877605,-0.0802791342153912,1.0205208397869516,-0.6753170063095294,4.503471361445769,6.288646863379162,13.686296676016914,0.03540624651885667,1.049157606849238,1.0270833333333333,0.11119235404792403,1.2105263157894732,0.3947368421052635,8.199723158912127e-05,6.602492127755285,0.6313816881617748,7.773552631578947,2.4368421052631586,0.0049841888105327395,-5.575408794421952,0.589521878613996,-4.574210526315789,2.381578947368422,-0.004902191578943629
1.5208132725282661,4.076973073354727,6.382209701937962,12.82093081665976,-0.048552098638152956,1.07669648185814,-0.6013036645572495,4.142311164521103,5.742605678785905,12.826734327808904,-0.02257421708489055,1.1154622656120787,2.980130819776481,5.002122447088793,7.669392598720922,15.043393561786411,0.050638972603976436,0.508491743443394,-2.9559127995257057,3.1944555143177373,2.3941555253090177,11.7611845716427,0.02405180809484571,0.7441845357526577,6.047608524516418,0.39201714068328364,6.689736842105264,1.2552631578947375,0.0020110663799096425,7.258377192982455,0.5111094950176516,8.037105263157894,1.6973684210526319,-0.012852062094955407,-1.2107686684660373,0.6852371584862413,-0.028684210526313883,2.431578947368428,0.014863128474865045
-2.5676069134463213,3.234475103033617,5.27888537024821,12.467718059807659,0.010727554745773601,0.5442174345928316,0.11584173591008166,4.721430814576894,6.28524877257865,12.885819572180282,-0.11701551708212368,0.4835578812697201,-0.6462029222628309,3.421350414703763,5.817411777641939,13.084935992086798,-0.0028492299459372383,0.812232144879013,-3.464929928431485,3.6613637855036387,5.556422062083957,12.954373329901783,0.0004950742377131424,0.5862677571707505,6.276052631578947,0.2879035713482227,6.652894736842104,0.997368421052629,-0.005475342276636948,6.1278070175438595,0.2781697895623765,6.685394736842105,1.023684210526313,-0.00026880521673650954,0.148245614035088,0.46645639180434334,0.7506578947368404,1.5894736842105246,-0.00520653705990042
-1.8100747960599135,3.573531558220902,4.8624200680070135,11.551525218680428,-0.021575960423795736,0.7271037863347245,2.2737946038439643,3.330425934993226,6.379226356069149,11.819665780132352,0.01616720368782759,0.7878291829652511,-1.4056742405432738,5.180666279392271,6.905056333483002,13.552768459596862,-0.10725453227968453,0.4397143855766222,1.2204301988382285,3.595708781378859,6.376936853962472,13.409958241914975,-0.04795312801096233,0.5485368897714885,5.687051783941736,0.42979759835143216,6.5210526315789465,1.3973684210526285,0.008597492723502582,6.5722761289746945,0.2959934912281186,7.06842105263158,1.334210526315787,-0.00743444113080946,-0.8852243450329577,0.6517393235325949,0.17894736842105186,2.178947368421052,0.01603193385431206
-1.6936720712823417,3.6508311463338106,4.874263628401523,12.686931709524337,-0.017643828069145086,0.9368000474259647,0.8454749558297272,4.33030292379213,6.383204863174679,13.174617176785858,-0.05280378230324021,0.8277545085870895,-2.1297385410652394,4.482495847471377,6.381167450663845,13.183465739283932,0.038868881612153246,0.5125449663262096,1.358747438057119,3.6663261439227313,6.136132058136831,13.065535642354524,0.02401642977024171,0.5729210436233731,5.965617408906882,0.5063598231207441,6.758289473684211,1.5131578947368425,0.009796631738652542,6.319131241565453,0.2533829648428352,6.613289473684211,0.8947368421052637,-0.0034021047439285533,-0.35351383265856967,0.5931374952754822,0.49855263157895,2.010526315789475,0.013198736482581122
-0.05966165020430741,0.6011646602086351,0.9207612695233025,1.969476852024104,-6.803990789014268e-05,0.31097511119091775,-0.09480549593519699,0.6029097026799682,0.8804559731030664,1.978548573167899,-0.00012130718994768033,0.3390317145480241,-0.10199113984976321,0.6846346069922954,0.980568353880221,2.0273760738461526,-0.009992929785156783,0.15700033817758746,-0.042937920848999736,0.7157659612078138,0.978172148998491,2.0706987161943595,-0.0004866481992493055,0.15531808660964444,0.8650506072874492,0.11796142082937183,1.002894736842105,0.3868421052631582,-0.002340874717739348,0.9998026315789474,0.033306480123096574,1.0552631578947371,0.1368421052631592,0.00016833223067391295,-0.1347520242914981,0.11644962533822949,0.007894736842105399,0.4052631578947372,-0.00250920694841326
-0.14568069048539567,0.537425870755681,0.7209197285777628,2.152600444922136,0.00018604054570568355,0.2123354630148935,-0.08689116050503146,0.5843224910464581,0.7177382911315113,2.1993765138078594,0.003076458555371117,0.20980235435803876,0.04480093200954208,0.2656144505223721,0.4417088015206726,1.0959472433871196,-8.941451648466993e-05,0.2280814325893881,-0.05807121626301212,0.2919053575848495,0.45041327317734553,1.1993155832101317,0.001103721962793827,0.20791145300574546,0.7755055105713001,0.2607255917869759,1.1343421052631582,0.8263157894736846,0.0038148039688991006,0.3909120557804768,0.13625629782449947,0.6082894736842105,0.4105263157894739,-0.0036837283178403385,0.38459345479082324,0.35340967409534463,0.7869736842105264,1.123684210526316,0.0074985322867394365
-1.781414843190937,3.9971123489007465,5.536439806248312,11.708940740086511,0.06041941181852939,0.48304647006097173,-1.6623991314531659,3.3142381753676387,4.347599895115071,11.049181699691271,0.036456568622735906,0.5862918457920452,0.9818982825309772,4.08746528488099,5.295361609068078,11.609269812012062,-0.04906500178302883,0.8839595953468073,0.3947624187660346,3.2481704916915977,5.215226819535901,11.023545519069348,-0.01588489593058147,0.9312925370429406,5.739780701754386,0.17416142021813497,6.060789473684212,0.7263157894736869,0.0018102499808100476,5.323495838956364,0.36992559889597154,6.095000000000002,1.3578947368421064,0.0037995068539678897,0.4162848627980208,0.49541864605070307,1.1607894736842113,1.871052631578948,-0.001989256873157804
-0.05107662618360697,0.47689444559857835,0.7091321164921831,1.6749276985789558,-0.001285514809656876,0.45479185183066984,0.10292329661369784,0.48037364211262773,0.76396751128962,1.658665970860592,-0.0029106399091861643,0.4446635570093112,-0.07454510225048848,1.1996750160807712,1.7100378750923617,3.5995277491374984,-0.0051209688681241065,0.46487334108812284,0.032495384401962174,1.1992870295214688,1.6883671175108983,3.611296345580984,-0.0010935159132242002,0.456246404846184,0.7181978182636077,0.13291531414574878,0.9480263157894735,0.45526315789473704,-0.0024562179072452105,1.70456983805668,0.15178204755150324,1.8868421052631568,0.7263157894736829,0.0036608824611920523,-0.9863720197930722,0.24708020343188897,-0.42881578947368415,1.047368421052632,-0.006117100368437264
-0.020543155409452136,0.6313339006807185,0.8734964791050509,2.370945537854092,0.0037745768284134585,0.43295802406957395,0.08706711130163851,0.7111942337418946,1.0439554450676745,2.3159884397524033,0.003826582753515867,0.41083021625590727,-0.13842423751014576,0.9370611480433622,1.3876516597150421,3.209562241623599,-0.001270190204666822,0.683948106208635,0.08433646985113068,1.0382475029616696,1.5319463270705713,3.324707064679851,-0.0019723889110796183,0.6885375378810806,0.9675359874044086,0.19387700403727598,1.213157894736842,0.6552631578947371,-0.004904905114587084,1.4209559154295994,0.20832513415095857,1.6925,0.7000000000000004,0.003529468936167508,-0.453419928025191,0.32621709603386884,-0.044473684210526124,1.073684210526316,-0.00843437405075458
-1.8272219221758061,2.4034288217024486,3.1571212749035684,8.459797293856838,0.00037944752575751303,0.7358507687831338,-0.8393569399044962,2.3778854254164217,3.315818024011518,8.363552898721668,-0.005704427108384613,0.8977299264518361,0.03560638076014217,0.5637805733871625,0.940772491068659,2.133020500199655,-0.0023566909294028865,0.5074424175393402,0.005106256681296828,0.6031000633788187,0.9658794007776081,2.399933197259425,-0.0008254410447292653,0.4852023142237219,3.946247750787224,0.27456304236353307,4.384342105263158,0.9684210526315802,0.0030757770702887362,0.8398987854251012,0.2640787554512174,1.2368421052631575,0.8631578947368419,0.007147642675365727,3.106348965362123,0.33537214551561073,3.5739473684210523,1.2000000000000033,-0.004071865605076968
0.019130950142100794,3.044718005284992,4.3167963589617875,9.210434600639784,0.005980900447693947,0.9801818086378102,-0.5338464341494,2.6706173398277198,3.9809915482954303,8.919072806525378,-0.003953682257412379,1.0208171356434432,-0.040996461604684856,0.6285601815787292,1.0198317507926313,2.42031197640687,0.0014761614641246256,0.4660588320934867,-0.10949591753142211,0.6788298015393819,1.0060255057491108,2.4561163994769304,0.0013087918126474596,0.486149173681066,4.093891700404858,0.42257270622202325,4.650131578947368,1.5052631578947366,-0.0022048602959101275,0.9254189158794422,0.29632684131493964,1.274851551956815,0.8947368421052633,-0.007254275183489934,3.168472784525416,0.4561317496977558,3.9368421052631573,1.5500000000000003,0.005049414887579824
-0.8445585261770842,2.627695339850767,3.799038541889856,9.185277849232138,-0.012242897603196475,0.9416175833031719,0.7077765279182031,2.9269995260293085,4.411428645184008,9.286564588925417,-0.016162619672367845,0.9326128777803527,0.118160573395942,0.893811226120938,1.536265035761092,3.585946457436833,-0.004046994777510204,0.5805200849623274,0.2572775719349998,1.0570688655253604,2.0501763800812287,3.993610110085341,-0.010224287641167652,0.569885000254048,4.076838731443996,0.49656245238225594,4.697368421052632,1.6526315789473691,-0.009978549455048195,1.4042094017094016,0.37179159227544417,2.2031578947368424,1.6184210526315788,-0.009812277974394499,2.672629329734593,0.49612114132438334,3.2789473684210533,2.0236842105263153,-0.00016627148065368814
0.07567646098549227,0.9941428172298867,1.4748216045855274,4.370751919481757,0.0002056700015090021,0.6039335618610097,0.09796405418027818,1.0307869274548747,2.05996520123317,4.13329230063391,-0.007872105331597984,0.5742574418027194,-0.355275216147699,3.0900628042795173,4.612515171227103,10.589674872168535,-0.01724513762157214,1.4948987587220741,0.11676151857877476,3.3025322892405957,4.653665254977214,10.548987163319222,-0.0066067632477185044,1.4639195616924638,1.3508281192491718,0.587739323007062,2.323684210526315,1.8789473684210516,-0.016095883291545682,4.569860920578624,0.5225226032861839,5.497368421052631,1.828947368421054,-0.013251469880813327,-3.2190328013294525,0.26468731537941237,-2.660526315789475,1.365789473684207,-0.002844413410732319
0.04386604949591978,0.7186208755048691,1.0982412382244209,3.049250439804923,0.00040232212046675516,0.5719163910225393,-0.18820678904647506,0.7298174256275444,1.0232129984717289,2.8494393322827802,-0.002817777875505658,0.5477663803200145,0.6149032221167278,5.295769737756185,6.991553142569304,14.663898801633833,0.047865553705981015,0.7979779519529441,-1.157615482630502,4.517125422868899,6.852059345620631,14.457068312032096,-0.019598467551985667,0.9256165634089782,1.0055173189383715,0.3722379017279242,1.552631578947368,1.2000000000000002,0.0078296358862078,7.094627755285649,0.18003832460677643,7.420263157894738,0.8315789473684188,-0.0013161414062061207,-6.089110436347278,0.3950392134238412,-5.365263157894734,1.3921052631578945,0.009145777292413958
-0.0126842475690277,0.5315741030469012,0.8540010411759134,2.267903760953666,0.00022747205690739342,0.4876274939938412,-0.012815868051248366,0.46341885740285665,0.7034891001759841,2.1975804761216056,0.0010812312515491383,0.4790775988824752,-0.9956452773287516,4.95180728968362,6.947113311612136,14.844919527497872,-0.011798592410285535,0.751105704678921,2.000344821325555,4.151764231142051,7.048000779256449,12.986545539398808,-0.019648751691408013,0.876987043805687,0.733825910931174,0.2661754549744308,1.2056578947368422,0.8789473684210525,-0.0015269677315835524,6.82681623931624,0.5759728953380719,7.511315789473684,1.6210526315789453,0.014054193765705141,-6.092990328385065,0.6789697348431946,-5.015657894736842,2.1605263157894727,-0.015581161497288689
0.13305839187188517,0.8883592690035113,1.6653058240286154,3.441878246816458,-1.896587167551801e-05,0.5121265670607004,0.10053386326476457,0.9708547092864238,1.5309536250906939,3.752355837500454,-0.002934294782252656,0.5109783145687211,-1.2681689026591718,3.7688562279884374,5.69901169778329,13.147711240400739,-0.028589149888929258,1.0524807640826146,-1.4269883129825578,4.415365666169223,6.042771890326714,13.18503984016806,0.02528363250475274,1.1112656171420194,1.3055921052631578,0.3960015649452136,1.9635526315789478,1.4052631578947379,0.0005159623658075612,6.128546446243814,0.48809552568131503,6.979473684210526,1.8368421052631554,-0.007693952777684823,-4.822954340980657,0.8072966534587906,-3.354156545209178,3.1315789473684204,0.008209915143492393
-0.2057064615230298,1.1879016445815491,1.7746180964521148,4.44323427404989,-0.008454206301134021,0.504954672287735,-0.002312510463596302,1.1830972948433858,1.7667994353579333,4.406847241654754,0.0030369452987810885,0.5151604781043407,-1.6142912350904732,4.844671842794557,6.205865587203453,14.2082155929029,0.04354955574765927,0.9066800539290493,-0.2627137429408373,4.241166650633886,6.256527917082537,14.305671931853407,0.010229502003077831,1.0647642421655228,1.6619990854440614,0.34564843555885855,2.223684210526316,1.0578947368421039,0.0015568308204985592,6.646844224356186,0.3592483474776879,7.171052631578949,1.318421052631578,-0.004342883239071184,-4.984845138912125,0.43040361920770254,-4.444736842105263,1.2631578947368434,0.005899714059569737
-1.929972378917986,3.612692882077611,4.871434778987118,11.57609183329485,0.025958389465332916,0.7978565607196774,2.1562429500105273,3.1848183705354063,5.708611286529393,11.664401692308221,0.004314491018852374,0.8893723224638831,0.3065401234751193,5.288215804015909,6.905266119602034,13.552768459596862,-0.09101294652323448,0.47909017283149086,1.009869501145544,3.955530741797875,6.377983601969076,13.543391173135035,0.04623022540497807,0.5508192319793267,5.628891138101664,0.33679730899275434,6.189605263157893,1.263157894736839,-0.0032310142245408056,6.688355263157893,0.2116449617982217,7.0697368421052635,0.7736842105263149,-0.004070942426557381,-1.0594641250562302,0.4226822546490477,-0.4852631578947367,1.9394736842105251,0.0008399282020165861
