year,month,day,hour,minute,second,max_vert_acc,rms_vert_acc,vert_acc_p95,source_file,bottom_rms
2025.0,1.0,27.0,23.0,35.0,9.0,0.20999999999999996,0.09086294495753011,0.15,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210111_OY-GRO_27_01_25_36_23.csv,0.10608172949821915
2025.0,1.0,28.0,15.0,19.0,44.0,0.18000000000000005,0.044350006504205605,0.08550000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210115_OY-GRG_28_01_25_21_15.csv,0.030822070014844907
2025.0,1.0,28.0,18.0,58.0,37.0,0.25,0.07488952903071003,0.15349999999999986,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210132_OY-GRH_28_01_25_00_19.csv,0.07670288999335902
2025.0,1.0,28.0,19.0,30.0,35.0,0.24,0.06349994480827686,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210148_OY-GRK_28_01_25_34_19.csv,0.05955389715767281
2025.0,1.0,28.0,20.0,54.0,49.0,0.26,0.11363114466129891,0.19649999999999987,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210155_OY-GRO_28_01_25_55_20.csv,0.11024215769538141
2025.0,1.0,28.0,23.0,38.0,36.0,0.21999999999999997,0.059848293056846524,0.11550000000000002,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210158_OY-GRK_28_01_25_39_23.csv,0.08664694055586909
2025.0,1.0,29.0,12.0,48.0,32.0,0.31000000000000005,0.09928062931228507,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210162_OY-GRK_29_01_25_50_12.csv,0.1694912172570388
2025.0,1.0,29.0,13.0,23.0,56.0,0.30000000000000004,0.07757301864538549,0.15099999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210163_OY-GRG_29_01_25_27_13.csv,0.1266416015300471
2025.0,1.0,30.0,12.0,41.0,40.0,0.1499999999999999,0.06372773720912991,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210193_OY-GRH_30_01_25_42_12.csv,0.07525713496829628
2025.0,1.0,30.0,15.0,31.0,52.0,0.27,0.0711088080692822,0.13999999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210197_OY-GRH_30_01_25_33_15.csv,0.07189736274183339
2025.0,1.0,30.0,19.0,37.0,3.0,0.45999999999999996,0.11842411850911197,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210217_OY-GRK_30_01_25_38_19.csv,0.11123276168794549
2025.0,1.0,30.0,20.0,22.0,31.0,0.24,0.07723988606931009,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210218_OY-GRP_30_01_25_24_20.csv,0.081598611099291
2025.0,1.0,30.0,21.0,7.0,52.0,0.32000000000000006,0.0967168219412158,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210220_OY-GRG_30_01_25_10_21.csv,0.08453795991545258
2025.0,1.0,30.0,21.0,47.0,8.0,0.53,0.13352938660601507,0.2289999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210221_OY-GRO_30_01_25_48_21.csv,0.18095234179197572
2025.0,1.0,31.0,12.0,40.0,52.0,0.1100000000000001,0.03982244055370722,0.08699999999999988,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210227_OY-GRG_31_01_25_42_12.csv,0.04582575694955844
2025.0,1.0,31.0,13.0,1.0,59.0,0.10999999999999999,0.04187742838647647,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210228_OY-GRK_31_01_25_02_13.csv,0.05009990019950144
2025.0,1.0,31.0,13.0,18.0,35.0,0.1499999999999999,0.05134244356892172,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210229_OY-GRH_31_01_25_19_13.csv,0.05567764362830027
2025.0,1.0,31.0,13.0,58.0,23.0,0.32000000000000006,0.08629741649950012,0.1539999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210231_OY-GRO_31_01_25_00_14.csv,0.12464686961678245
2025.0,1.0,31.0,17.0,4.0,37.0,0.1499999999999999,0.032829526005987035,0.06750000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210242_OY-GRG_31_01_25_06_17.csv,0.05642880936468348
2025.0,1.0,31.0,16.0,38.0,44.0,0.10000000000000009,0.029444000280912486,0.06000000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210246_OY-GRP_31_01_25_39_16.csv,0.046188021535170105
2025.0,1.0,31.0,18.0,57.0,29.0,0.10000000000000009,0.031521691281982275,0.06000000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210253_OY-GRK_31_01_25_59_18.csv,0.04169998667732271
2025.0,1.0,31.0,19.0,44.0,29.0,0.16999999999999993,0.07490113243949366,0.12699999999999984,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210256_OY-GRO_31_01_25_47_19.csv,0.0857994082819833
2025.0,1.0,26.0,17.0,7.0,47.0,0.15999999999999992,0.052414159293917816,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210267_OY-GRR_26_01_25_59_16.csv,0.06074537019394979
2025.0,1.0,27.0,13.0,2.0,11.0,0.16999999999999993,0.057699486732819126,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210270_OY-GRR_27_01_25_56_12.csv,0.07145802963978226
2025.0,1.0,27.0,17.0,22.0,9.0,0.21999999999999997,0.059346029517670325,0.11899999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210272_OY-GRR_27_01_25_13_17.csv,0.04994114182774387
2025.0,1.0,28.0,13.0,4.0,24.0,0.42000000000000004,0.09348796714016196,0.17599999999999988,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210274_OY-GRR_28_01_25_57_12.csv,0.0879122939558025
2025.0,1.0,28.0,15.0,49.0,45.0,0.19999999999999996,0.06134423162855952,0.12949999999999978,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210276_OY-GRR_28_01_25_43_15.csv,0.07362064927722387
2025.0,1.0,28.0,20.0,40.0,2.0,0.20999999999999996,0.07642473906230064,0.15,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210279_OY-GRR_28_01_25_34_20.csv,0.09116529554118227
2025.0,1.0,31.0,15.0,19.0,33.0,0.1499999999999999,0.05349418573057026,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210282_OY-GRR_31_01_25_10_15.csv,0.07573878554851296
2025.0,1.0,31.0,22.0,10.0,38.0,0.3500000000000001,0.04721980670150545,0.08150000000000013,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210283_OY-GRP_31_01_25_11_22.csv,0.09016892359681745
2025.0,1.0,31.0,22.0,3.0,45.0,0.18999999999999995,0.05292093158666052,0.10049999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210284_OY-GRM_31_01_25_05_22.csv,0.10082988974836116
2025.0,2.0,1.0,13.0,15.0,4.0,0.16999999999999993,0.042167549013204735,0.08199999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210290_OY-GRK_01_02_25_17_13.csv,0.050199601592044577
2025.0,2.0,1.0,14.0,60.0,33.0,0.1499999999999999,0.04401825573108094,0.1,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210293_OY-GRP_01_02_25_01_15.csv,0.04820300210323741
2025.0,2.0,1.0,15.0,16.0,23.0,0.18999999999999995,0.04600207034678415,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210294_OY-GRG_01_02_25_18_15.csv,0.08296585643102428
2025.0,2.0,1.0,14.0,33.0,45.0,0.18999999999999995,0.0637234945736952,0.13999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210305_OY-GRH_01_02_25_34_14.csv,0.05975439929657161
2025.0,2.0,1.0,18.0,58.0,22.0,0.16999999999999993,0.05406266990472933,0.12,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210309_OY-GRK_01_02_25_00_19.csv,0.06062177826491076
2025.0,2.0,1.0,20.0,5.0,25.0,0.1499999999999999,0.06019471949697209,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210310_OY-GRG_01_02_25_07_20.csv,0.07152191702817128
2025.0,2.0,2.0,12.0,28.0,19.0,0.15999999999999992,0.04126593871271716,0.08100000000000002,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210317_OY-GRG_02_02_25_30_12.csv,0.07076957915187382
2025.0,2.0,2.0,16.0,51.0,50.0,0.15999999999999992,0.04926655034053166,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210319_OY-GRG_02_02_25_53_16.csv,0.07037713532441192
2025.0,2.0,2.0,20.0,28.0,31.0,0.08999999999999997,0.03842432265412851,0.07000000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210321_OY-GRP_02_02_25_30_20.csv,0.043056313751250894
2025.0,2.0,3.0,13.0,9.0,19.0,0.24,0.07763063281666041,0.1544999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210327_OY-GRH_03_02_25_11_13.csv,0.08209073570683167
2025.0,2.0,3.0,13.0,46.0,54.0,0.20999999999999996,0.08950750919838264,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210328_OY-GRO_03_02_25_48_13.csv,0.08556314996293063
2025.0,2.0,3.0,14.0,12.0,20.0,0.17999999999999994,0.057093977109868826,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210330_OY-GRP_03_02_25_14_14.csv,0.07565102063473386
2025.0,2.0,3.0,16.0,37.0,36.0,0.18999999999999995,0.08285906709588278,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210335_OY-GRO_03_02_25_38_16.csv,0.09437293044088438
2025.0,2.0,3.0,13.0,34.0,46.0,0.18999999999999995,0.06049537108308885,0.12000000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210341_OY-GRK_03_02_25_35_13.csv,0.06276941930590088
2025.0,2.0,3.0,18.0,8.0,57.0,0.17000000000000004,0.0551925582610098,0.10000000000000009,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210343_OY-GRG_03_02_25_10_18.csv,0.06649979114420003
2025.0,2.0,3.0,21.0,40.0,19.0,0.1200000000000001,0.04082482904638633,0.08000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210358_OY-GRK_03_02_25_42_21.csv,0.051704287378643354
2025.0,2.0,3.0,23.0,11.0,25.0,0.17999999999999994,0.05330405532461475,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210360_OY-GRH_03_02_25_13_23.csv,0.07624521842931095
2025.0,2.0,4.0,12.0,28.0,22.0,0.19999999999999996,0.06820064100599289,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210370_OY-GRH_04_02_25_30_12.csv,0.09284395510748128
2025.0,2.0,4.0,15.0,22.0,10.0,0.1299999999999999,0.04891524026238663,0.10000000000000009,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210375_OY-GRH_04_02_25_24_15.csv,0.0512695955569325
2025.0,2.0,4.0,15.0,8.0,3.0,0.22999999999999998,0.0865200224555813,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210376_OY-GRO_04_02_25_09_15.csv,0.10687108388815271
2025.0,2.0,4.0,16.0,20.0,54.0,0.1200000000000001,0.04714580864432463,0.10000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210377_OY-GRG_04_02_25_22_16.csv,0.07305041845440477
2025.0,2.0,4.0,18.0,47.0,26.0,0.1399999999999999,0.05300164442662706,0.11599999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210389_OY-GRH_04_02_25_49_18.csv,0.06000000000000001
2025.0,2.0,4.0,19.0,14.0,51.0,0.24,0.06500278700825514,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210396_OY-GRP_04_02_25_16_19.csv,0.07907554094959193
2025.0,2.0,4.0,22.0,5.0,10.0,0.18999999999999995,0.0646786930397742,0.12999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210398_OY-GRG_04_02_25_07_22.csv,0.07283095376340307
2025.0,2.0,5.0,12.0,32.0,25.0,0.20999999999999996,0.04856476691353369,0.10000000000000009,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210403_OY-GRK_05_02_25_35_12.csv,0.06708203932499375
2025.0,2.0,5.0,14.0,10.0,14.0,0.28,0.05960185359853294,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210404_OY-GRG_05_02_25_11_14.csv,0.06721742198404981
2025.0,2.0,5.0,21.0,23.0,28.0,0.28,0.05469463655582564,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210458_OY-GRG_05_02_25_25_21.csv,0.09595385795861916
2025.0,2.0,5.0,21.0,33.0,16.0,0.25,0.07315471894024203,0.15849999999999986,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210459_OY-GRH_05_02_25_35_21.csv,0.09503035952141416
2025.0,2.0,5.0,23.0,4.0,13.0,0.1200000000000001,0.04559400793220571,0.08000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210465_OY-GRP_05_02_25_06_23.csv,0.032489314482696575
2025.0,2.0,6.0,15.0,28.0,34.0,0.31000000000000005,0.11102153507315597,0.19649999999999987,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210474_OY-GRO_06_02_25_29_15.csv,0.12698425099200292
2025.0,2.0,6.0,16.0,8.0,37.0,0.26,0.08844040607299693,0.15999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210478_OY-GRH_06_02_25_09_16.csv,0.057137604800629745
2025.0,2.0,6.0,15.0,18.0,56.0,0.24,0.08090674656259678,0.16949999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210485_OY-GRK_06_02_25_19_15.csv,0.0913151769338566
2025.0,2.0,6.0,21.0,21.0,40.0,0.24,0.0718622230694098,0.14699999999999985,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210506_OY-GRK_06_02_25_22_21.csv,0.055155283184459315
2025.0,2.0,6.0,21.0,29.0,1.0,0.19999999999999996,0.06960271413620343,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210507_OY-GRH_06_02_25_30_21.csv,0.08139410298049855
2025.0,2.0,6.0,19.0,55.0,12.0,0.3400000000000001,0.11440828728001792,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210508_OY-GRO_06_02_25_57_19.csv,0.10082988974836117
2025.0,2.0,7.0,13.0,12.0,26.0,0.19999999999999996,0.05208580453907534,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210514_OY-GRK_07_02_25_14_13.csv,0.07631205286037526
2025.0,2.0,7.0,13.0,36.0,32.0,0.16999999999999993,0.04688325090782716,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210515_OY-GRG_07_02_25_38_13.csv,0.0522015325445528
2025.0,2.0,7.0,14.0,57.0,26.0,0.1499999999999999,0.05840384554386749,0.11599999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210517_OY-GRH_07_02_25_59_14.csv,0.06879922480183435
2025.0,2.0,7.0,18.0,24.0,28.0,0.19999999999999996,0.07898034399040123,0.16000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210527_OY-GRG_07_02_25_26_18.csv,0.07930952023559346
2025.0,2.0,7.0,20.0,13.0,21.0,0.33000000000000007,0.10529012471592149,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210550_OY-GRO_07_02_25_16_20.csv,0.1261199825562944
2025.0,2.0,7.0,20.0,7.0,16.0,0.22999999999999998,0.07234178138070237,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210551_OY-GRH_07_02_25_09_20.csv,0.0826758375684641
2025.0,1.0,26.0,17.0,7.0,47.0,0.15999999999999992,0.052414159293917816,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210567_OY-GRR_26_01_25_59_16.csv,0.06074537019394979
2025.0,1.0,27.0,13.0,2.0,11.0,0.16999999999999993,0.057699486732819126,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210570_OY-GRR_27_01_25_56_12.csv,0.07145802963978226
2025.0,1.0,27.0,17.0,22.0,9.0,0.21999999999999997,0.059346029517670325,0.11899999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210572_OY-GRR_27_01_25_13_17.csv,0.04994114182774387
2025.0,1.0,28.0,13.0,4.0,24.0,0.42000000000000004,0.09348796714016196,0.17599999999999988,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210574_OY-GRR_28_01_25_57_12.csv,0.0879122939558025
2025.0,1.0,28.0,15.0,49.0,45.0,0.19999999999999996,0.06134423162855952,0.12949999999999978,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210576_OY-GRR_28_01_25_43_15.csv,0.07362064927722387
2025.0,1.0,28.0,20.0,40.0,2.0,0.20999999999999996,0.07642473906230064,0.15,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210579_OY-GRR_28_01_25_34_20.csv,0.09116529554118227
2025.0,1.0,31.0,15.0,19.0,33.0,0.1499999999999999,0.05349418573057026,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210582_OY-GRR_31_01_25_10_15.csv,0.07573878554851296
2025.0,2.0,1.0,16.0,31.0,28.0,0.53,0.11424297050882216,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210584_OY-GRR_01_02_25_22_16.csv,0.09300537618869138
2025.0,2.0,3.0,17.0,45.0,12.0,0.15999999999999992,0.05599493790394044,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210587_OY-GRR_03_02_25_40_17.csv,0.07328429733097071
2025.0,2.0,3.0,21.0,27.0,16.0,0.20999999999999996,0.05131093937943451,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210589_OY-GRR_03_02_25_20_21.csv,0.07158910531638178
2025.0,2.0,4.0,15.0,51.0,57.0,0.20999999999999996,0.05843375579914316,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210591_OY-GRR_04_02_25_32_15.csv,0.06154864169189807
2025.0,2.0,4.0,20.0,39.0,50.0,0.25,0.07871467461661773,0.16599999999999987,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210594_OY-GRR_04_02_25_36_20.csv,0.08689073598491386
2025.0,2.0,5.0,18.0,12.0,26.0,0.48,0.09440773545012353,0.15599999999999958,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210596_OY-GRR_05_02_25_57_17.csv,0.08306623862918074
2025.0,2.0,6.0,15.0,35.0,27.0,0.3700000000000001,0.09543457769954063,0.19249999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210598_OY-GRR_06_02_25_29_15.csv,0.09643650760992957
2025.0,2.0,6.0,18.0,58.0,12.0,0.3799999999999999,0.08910044269749108,0.17749999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210600_OY-GRR_06_02_25_52_18.csv,0.07786205751198724
2025.0,2.0,7.0,13.0,49.0,39.0,0.20999999999999996,0.06670832032063168,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210603_OY-GRR_07_02_25_39_13.csv,0.10361329203202782
2025.0,2.0,7.0,18.0,27.0,28.0,0.20999999999999996,0.06693877799900445,0.13799999999999987,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210606_OY-GRR_07_02_25_25_18.csv,0.08017837257372736
2025.0,2.0,7.0,23.0,2.0,5.0,0.21999999999999997,0.0839132204806166,0.18549999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210607_OY-GRG_07_02_25_03_23.csv,
2025.0,2.0,7.0,23.0,10.0,3.0,0.17999999999999994,0.056385373500825446,0.12250000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210608_OY-GRP_07_02_25_11_23.csv,0.07720103626247514
2025.0,2.0,8.0,16.0,13.0,14.0,0.20999999999999996,0.054724901231658844,0.12300000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 210617_OY-GRG_08_02_25_15_16.csv,0.08291561975888499
